unique_code,active,anomaly_detection_active,counter_reading,create_date,customer,equipment_id,equipment_name,equipment_no,equipment_type,gen_read_val,good,job_order_operation_id,job_order_reference_no,machine_state,measurement_date,operationname,operationno,operationtaskcode,plant_id,plant_name,prod_order_reference_no,produced_stock_id,produced_stock_name,produced_stock_no,shift_finish_time,shift_start_time,stock_id,trend_calculation_active,update_date,valuation_code,work_center_id,work_center_name,work_center_no,work_station_id,work_station_name,work_station_no,workstation_state,year
e0d702e9-d5fa-4dba-b447-350b38f7f97c,False,True,27.8,2025-03-19 18:03:18.000+0000,teknia_group,7129,Inlet Air Temperature,Inlet Air Temperature,False,,True,897234,010336-1 - 8,Stopped,2025-03-19 18:03:18.000+0000,Discharging Koncno praznjenje,010336-1 - 8,137,149,MARIFARM,010336-1,293601,Loperamide 2 mg granulate,Loperamide 2 mg granulate,,,,True,,,951,WORKCENTER,WC1,441165,MARIFARM,MARIFARM,PRODUCTION,
f1fe7a2b-aaf3-4d91-8bc1-4855b3048456,False,True,0.0,2024-03-25 08:23:59.000+0000,teknia_group,7134,Atomising Air Pressure,Atomising Air Pressure,False,,False,895408,008973 - 1,Running,2024-03-25 08:23:59.000+0000,Preconditioning,008973 - 1,10,149,MARIFARM,008973,294092,Antares PV,Antares PV,,,,True,,,951,WORKCENTER,WC1,441165,MARIFARM,MARIFARM,PRODUCTION,
cc905282-b563-444c-8135-daa073830c4e,True,True,2.0,2024-12-11 07:54:05.000+0000,teknia_group,7133,Inlet Air Flow,Inlet Air Flow,False,,True,905188,009925 - 9,Running,2024-12-11 07:54:05.000+0000,Preconditioning,009925 - 9,10,149,MARIFARM,009925,294092,Antares PV,Antares PV,,,,True,,,951,WORKCENTER,WC1,441165,MARIFARM,MARIFARM,PRODUCTION,
85b7077b-bd69-4460-80a8-8f483d300523,False,True,22.1,2025-09-12 06:56:31.000+0000,teknia_group,7129,Inlet Air Temperature,Inlet Air Temperature,False,,True,894146,011011 - 1,Running,2025-09-12 06:56:31.000+0000,Preconditioning Predgretje,011011 - 1,11,149,MARIFARM,011011,294089,Citramon-Forte tablet mass,Citramon-Forte tablet mass,,,,True,,,951,WORKCENTER,WC1,441165,MARIFARM,MARIFARM,PRODUCTION,
3787da3f-cdcc-4088-bc66-b9d818236288,False,True,0.0,2025-03-14 06:33:40.000+0000,teknia_group,7137,Spray Quantity Total,Spray Quantity Total,False,,True,897261,010330-1 - 1,Running,2025-03-14 06:33:40.000+0000,Preconditioning,010330-1 - 1,10,149,MARIFARM,010330-1,293601,Loperamide 2 mg granulate,Loperamide 2 mg granulate,,,,True,,,951,WORKCENTER,WC1,441165,MARIFARM,MARIFARM,PRODUCTION,
5a0df0cf-1364-4bfb-9f64-e8ea06a42021,False,True,22.3,2025-09-15 06:11:58.000+0000,teknia_group,7141,Exhaust Air Temp.,Exhaust Air Temp.,False,,True,894151,011014 - 1,Running,2025-09-15 06:11:58.000+0000,Preconditioning Predgretje,011014 - 1,11,149,MARIFARM,011014,294089,Citramon-Forte tablet mass,Citramon-Forte tablet mass,,,,True,,,951,WORKCENTER,WC1,441165,MARIFARM,MARIFARM,PRODUCTION,
aac30cb3-4a7d-434f-87da-e4ad127ada88,False,True,7.86,2025-09-12 07:31:11.000+0000,teknia_group,7138,Dehumidification Temp.,Dehumidification Temp.,False,,True,894147,011011 - 2,Running,2025-09-12 07:31:11.000+0000,Charging Polnjenje,011011 - 2,41,149,MARIFARM,011011,294089,Citramon-Forte tablet mass,Citramon-Forte tablet mass,,,,True,,,951,WORKCENTER,WC1,441165,MARIFARM,MARIFARM,PRODUCTION,
21f0bdfb-19c6-4239-bc93-ff43862a8fd3,False,True,32.5,2024-01-19 10:07:22.000+0000,teknia_group,7130,Product Temperature,Product Temperature,False,,True,895041,008639 - 3,Stopped,2024-01-19 10:07:22.000+0000,Heating/Cooling Sušenje (gretje/hlajenje),008639 - 3,27,149,MARIFARM,008639,294089,Citramon-Forte tablet mass,Citramon-Forte tablet mass,,,,True,,,951,WORKCENTER,WC1,441165,MARIFARM,MARIFARM,PRODUCTION,
fee31a09-b25c-433f-a4ca-596fcae50494,True,True,21.5,2024-03-25 08:25:59.000+0000,teknia_group,7129,Inlet Air Temperature,Inlet Air Temperature,False,,True,905196,008973 - 9,Running,2024-03-25 08:25:59.000+0000,Preconditioning,008973 - 9,10,149,MARIFARM,008973,294092,Antares PV,Antares PV,,,,True,,,951,WORKCENTER,WC1,441165,MARIFARM,MARIFARM,PRODUCTION,
b68f6e53-49bf-4294-9f04-aa10beb7d012,False,True,24.4,2025-09-11 08:19:29.000+0000,teknia_group,7141,Exhaust Air Temp.,Exhaust Air Temp.,False,,True,894142,011008 - 2,Running,2025-09-11 08:19:29.000+0000,Charging Polnjenje,011008 - 2,41,149,MARIFARM,011008,294089,Citramon-Forte tablet mass,Citramon-Forte tablet mass,,,,True,,,951,WORKCENTER,WC1,441165,MARIFARM,MARIFARM,PRODUCTION,
bebc5126-3d19-4f19-938c-1f3ad9c00dd5,False,True,3485.0,2025-09-10 06:59:28.000+0000,teknia_group,7132,Total Air Flow,Total Air Flow,False,,True,894136,011005 - 1,Running,2025-09-10 06:59:28.000+0000,Preconditioning Predgretje,011005 - 1,11,149,MARIFARM,011005,294089,Citramon-Forte tablet mass,Citramon-Forte tablet mass,,,,True,,,951,WORKCENTER,WC1,441165,MARIFARM,MARIFARM,PRODUCTION,
9159426a-b383-4662-a542-3fdc6b08e7eb,False,True,0.0,2025-03-24 16:19:41.000+0000,teknia_group,7136,Spray Quantity Operation,Spray Quantity Operation,False,,True,897221,010342 - 3,Running,2025-03-24 16:19:41.000+0000,Charging Polnjenje,010342 - 3,41,149,MARIFARM,010342,293601,Loperamide 2 mg granulate,Loperamide 2 mg granulate,,,,True,,,951,WORKCENTER,WC1,441165,MARIFARM,MARIFARM,PRODUCTION,
3e7a0770-741d-4488-973b-b3ffef89e4e0,False,True,285.0,2025-09-11 07:50:22.000+0000,teknia_group,7140,PD Product Filter,PD Product Filter,False,,True,894142,011008 - 2,Running,2025-09-11 07:50:22.000+0000,Charging Polnjenje,011008 - 2,41,149,MARIFARM,011008,294089,Citramon-Forte tablet mass,Citramon-Forte tablet mass,,,,True,,,951,WORKCENTER,WC1,441165,MARIFARM,MARIFARM,PRODUCTION,
ed592828-1693-4c71-b47f-08e5824a1faa,False,True,2712.0,2024-01-12 10:39:03.000+0000,teknia_group,7132,Total Air Flow,Total Air Flow,False,,True,895038,008633 - 5,Stopped,2024-01-12 10:39:03.000+0000,Discharging Side Praznjenje,008633 - 5,81,149,MARIFARM,008633,294089,Citramon-Forte tablet mass,Citramon-Forte tablet mass,,,,True,,,951,WORKCENTER,WC1,441165,MARIFARM,MARIFARM,PRODUCTION,
e8d803e1-267d-424c-9f70-c9c1ec79ecf0,True,True,13.2,2024-03-19 12:20:48.000+0000,teknia_group,7138,Dehumidification Temp.,Dehumidification Temp.,False,,True,905198,005566 - 15,Running,2024-03-19 12:20:48.000+0000,Discharging Side Praznjnje polnega FB,005566 - 15,83,149,MARIFARM,005566,294092,Antares PV,Antares PV,,,,True,,,951,WORKCENTER,WC1,441165,MARIFARM,MARIFARM,PRODUCTION,
a3f2ba59-0c31-4689-aed6-0be789042316,True,True,100.0,2024-03-19 10:41:03.000+0000,teknia_group,7142,Inlet Air Handler Exit Temp.,Inlet Air Handler Exit Temp.,False,,True,905202,005566 - 11,Running,2024-03-19 10:41:03.000+0000,Charging Pazi pregrevanje in izgube snovi,005566 - 11,43,149,MARIFARM,005566,294092,Antares PV,Antares PV,,,,True,,,951,WORKCENTER,WC1,441165,MARIFARM,MARIFARM,PRODUCTION,
16be1fc8-bcf3-459e-ad86-6db535e4932b,True,True,34.8,2024-03-25 10:18:31.000+0000,teknia_group,7141,Exhaust Air Temp.,Exhaust Air Temp.,False,,True,905190,008973 - 15,Running,2024-03-25 10:18:31.000+0000,Discharging Praznjnje polnega FB,008973 - 15,92,149,MARIFARM,008973,294092,Antares PV,Antares PV,,,,True,,,951,WORKCENTER,WC1,441165,MARIFARM,MARIFARM,PRODUCTION,
15750763-0bb8-4ae9-b232-34edcca072c0,True,True,13.6,2024-12-11 10:17:44.000+0000,teknia_group,7138,Dehumidification Temp.,Dehumidification Temp.,False,,True,905182,009925 - 15,Running,2024-12-11 10:17:44.000+0000,Discharging Side Praznjnje polnega FB,009925 - 15,83,149,MARIFARM,009925,294092,Antares PV,Antares PV,,,,True,,,951,WORKCENTER,WC1,441165,MARIFARM,MARIFARM,PRODUCTION,
bd1330f9-3687-469c-bd92-432abd91174a,False,True,34.8,2024-01-04 12:28:41.000+0000,teknia_group,7130,Product Temperature,Product Temperature,False,,False,895387,005565 - 7,Stopped,2024-01-04 12:28:41.000+0000,Discharging Side,005565 - 7,80,149,MARIFARM,005565,294092,Antares PV,Antares PV,,,,True,,,951,WORKCENTER,WC1,441165,MARIFARM,MARIFARM,PRODUCTION,
8bd8fd9d-5abc-4847-9107-205b630e8633,False,True,1526.0,2024-03-21 12:42:22.000+0000,teknia_group,7140,PD Product Filter,PD Product Filter,False,,False,895406,005567 - 7,Running,2024-03-21 12:42:22.000+0000,Discharging Side Praznjnje polnega FB,005567 - 7,83,149,MARIFARM,005567,294092,Antares PV,Antares PV,,,,True,,,951,WORKCENTER,WC1,441165,MARIFARM,MARIFARM,PRODUCTION,
d279e0b1-8d09-4850-ad99-7bfeb82ca4ff,False,True,346.0,2024-01-04 11:59:57.000+0000,teknia_group,7132,Total Air Flow,Total Air Flow,False,,False,895386,005565 - 6,Stopped,2024-01-04 11:59:57.000+0000,Heating/Cooling Susenje,005565 - 6,25,149,MARIFARM,005565,294092,Antares PV,Antares PV,,,,True,,,951,WORKCENTER,WC1,441165,MARIFARM,MARIFARM,PRODUCTION,
7a107f6c-3563-4fd5-95cc-c5a6c5eb1d3f,False,True,2834.11,2024-01-12 07:56:46.000+0000,teknia_group,7133,Inlet Air Flow,Inlet Air Flow,False,,True,895035,008633 - 2,Running,2024-01-12 07:56:46.000+0000,Charging Polnjenje,008633 - 2,41,149,MARIFARM,008633,294089,Citramon-Forte tablet mass,Citramon-Forte tablet mass,,,,True,,,951,WORKCENTER,WC1,441165,MARIFARM,MARIFARM,PRODUCTION,
657c24a6-ce04-46b1-b2e3-3c500ebccdcd,False,True,0.0,2024-12-12 09:04:03.000+0000,teknia_group,7136,Spray Quantity Operation,Spray Quantity Operation,False,,False,895436,009929 - 4,Running,2024-12-12 09:04:03.000+0000,Heating/Cooling Gretje nad T granulacije,009929 - 4,30,149,MARIFARM,009929,294092,Antares PV,Antares PV,,,,True,,,951,WORKCENTER,WC1,441165,MARIFARM,MARIFARM,PRODUCTION,
88eb5203-3290-40db-aa32-b75242b97a9d,False,True,681.0,2025-03-26 17:54:55.000+0000,teknia_group,7140,PD Product Filter,PD Product Filter,False,,True,897201,010409-1 - 7,Running,2025-03-26 17:54:55.000+0000,Discharging Praznjenje,010409-1 - 7,81,149,MARIFARM,010409-1,293601,Loperamide 2 mg granulate,Loperamide 2 mg granulate,,,,True,,,951,WORKCENTER,WC1,441165,MARIFARM,MARIFARM,PRODUCTION,
8dfbfbc7-c87b-4492-8682-4e50b35b3831,True,True,2845.0,2024-03-19 11:56:07.000+0000,teknia_group,7139,PD Product,PD Product,False,,True,905199,005566 - 14,Running,2024-03-19 11:56:07.000+0000,Heating/Cooling Susenje,005566 - 14,25,149,MARIFARM,005566,294092,Antares PV,Antares PV,,,,True,,,951,WORKCENTER,WC1,441165,MARIFARM,MARIFARM,PRODUCTION,
78fa42b2-adaf-43b3-aa5a-38a1fec886c5,False,True,1.0,2025-09-11 06:37:00.000+0000,teknia_group,7133,Inlet Air Flow,Inlet Air Flow,False,,True,894141,011008 - 1,Running,2025-09-11 06:37:00.000+0000,Preconditioning Predgretje,011008 - 1,11,149,MARIFARM,011008,294089,Citramon-Forte tablet mass,Citramon-Forte tablet mass,,,,True,,,951,WORKCENTER,WC1,441165,MARIFARM,MARIFARM,PRODUCTION,
0946cb97-d964-4aca-a1a2-d8079ad20602,False,True,45.1,2025-06-11 09:29:58.000+0000,teknia_group,7137,Spray Quantity Total,Spray Quantity Total,False,,True,897175,010711 - 5,Running,2025-06-11 09:29:58.000+0000,Spraying Prsenje,010711 - 5,61,149,MARIFARM,010711,293601,Loperamide 2 mg granulate,Loperamide 2 mg granulate,,,,True,,,951,WORKCENTER,WC1,441165,MARIFARM,MARIFARM,PRODUCTION,
5a3ee41d-e9c4-46e6-a084-47b90f15a10a,False,True,1797.0,2025-03-18 08:54:17.000+0000,teknia_group,7132,Total Air Flow,Total Air Flow,False,,True,897247,010333-1 - 5,Stopped,2025-03-18 08:54:17.000+0000,Spraying Prsenje,010333-1 - 5,61,149,MARIFARM,010333-1,293601,Loperamide 2 mg granulate,Loperamide 2 mg granulate,,,,True,,,951,WORKCENTER,WC1,441165,MARIFARM,MARIFARM,PRODUCTION,
71333a7b-599d-4f57-a217-b75d7d330acb,False,True,29.05,2025-09-10 09:36:36.000+0000,teknia_group,7129,Inlet Air Temperature,Inlet Air Temperature,False,,True,894137,011005 - 2,Stopped,2025-09-10 09:36:36.000+0000,Charging Polnjenje,011005 - 2,41,149,MARIFARM,011005,294089,Citramon-Forte tablet mass,Citramon-Forte tablet mass,,,,True,,,951,WORKCENTER,WC1,441165,MARIFARM,MARIFARM,PRODUCTION,
f28fb2be-c5ed-4aaf-b5d8-208559f75ae4,False,True,23.6,2024-12-11 10:31:42.000+0000,teknia_group,7142,Inlet Air Handler Exit Temp.,Inlet Air Handler Exit Temp.,False,,False,895423,009925 - 8,Stopped,2024-12-11 10:31:42.000+0000,Discharging Koncno praznjenje,009925 - 8,137,149,MARIFARM,009925,294092,Antares PV,Antares PV,,,,True,,,951,WORKCENTER,WC1,441165,MARIFARM,MARIFARM,PRODUCTION,
3ecb7f0b-1109-4eb6-b966-7f22e46af77e,False,True,0.0,2024-03-21 10:36:20.000+0000,teknia_group,7133,Inlet Air Flow,Inlet Air Flow,False,,False,895400,005567 - 1,Running,2024-03-21 10:36:20.000+0000,Preconditioning,005567 - 1,10,149,MARIFARM,005567,294092,Antares PV,Antares PV,,,,True,,,951,WORKCENTER,WC1,441165,MARIFARM,MARIFARM,PRODUCTION,
f14febec-cf49-41e0-a22b-2391c5dcac0f,False,True,29.2,2025-06-12 17:21:17.000+0000,teknia_group,7129,Inlet Air Temperature,Inlet Air Temperature,False,,True,897162,010714 - 8,Stopped,2025-06-12 17:21:17.000+0000,Discharging Side Koncno praznjenje,010714 - 8,82,149,MARIFARM,010714,293601,Loperamide 2 mg granulate,Loperamide 2 mg granulate,,,,True,,,951,WORKCENTER,WC1,441165,MARIFARM,MARIFARM,PRODUCTION,
1b01874c-e7c8-4a44-9418-29cb5cf2f71b,False,True,90.33,2024-03-25 09:32:28.000+0000,teknia_group,7142,Inlet Air Handler Exit Temp.,Inlet Air Handler Exit Temp.,False,,False,895412,008973 - 5,Running,2024-03-25 09:32:28.000+0000,Spraying Granulacija,008973 - 5,62,149,MARIFARM,008973,294092,Antares PV,Antares PV,,,,True,,,951,WORKCENTER,WC1,441165,MARIFARM,MARIFARM,PRODUCTION,
3f2ac780-33ee-4c3f-9870-914b2f4f0bbb,False,True,0.0,2024-01-04 12:29:53.000+0000,teknia_group,7135,Spray Rate,Spray Rate,False,,False,895386,005565 - 6,Stopped,2024-01-04 12:29:53.000+0000,Heating/Cooling Susenje,005565 - 6,25,149,MARIFARM,005565,294092,Antares PV,Antares PV,,,,True,,,951,WORKCENTER,WC1,441165,MARIFARM,MARIFARM,PRODUCTION,
dd833fc8-7292-47a1-ae79-2eb42c871818,False,True,2199.0,2025-06-09 15:35:35.000+0000,teknia_group,7139,PD Product,PD Product,False,,True,897191,010708 - 5,Running,2025-06-09 15:35:35.000+0000,Spraying Prsenje,010708 - 5,61,149,MARIFARM,010708,293601,Loperamide 2 mg granulate,Loperamide 2 mg granulate,,,,True,,,951,WORKCENTER,WC1,441165,MARIFARM,MARIFARM,PRODUCTION,
80c604cd-22c6-4013-826b-921242e053c8,False,True,1518.0,2024-12-12 09:03:41.000+0000,teknia_group,7133,Inlet Air Flow,Inlet Air Flow,False,,False,895436,009929 - 4,Running,2024-12-12 09:03:41.000+0000,Heating/Cooling Gretje nad T granulacije,009929 - 4,30,149,MARIFARM,009929,294092,Antares PV,Antares PV,,,,True,,,951,WORKCENTER,WC1,441165,MARIFARM,MARIFARM,PRODUCTION,
8db3ab2f-a04b-4772-80ca-b65c8cdc2018,False,True,1.5,2024-01-04 10:01:48.000+0000,teknia_group,7134,Atomising Air Pressure,Atomising Air Pressure,False,,False,895382,005565 - 2,Running,2024-01-04 10:01:48.000+0000,Heating/Cooling Gretje FB,005565 - 2,29,149,MARIFARM,005565,294092,Antares PV,Antares PV,,,,True,,,951,WORKCENTER,WC1,441165,MARIFARM,MARIFARM,PRODUCTION,
f78fe07c-bb09-4cfb-b8a9-eed8bbd1b805,False,True,38.2,2025-03-18 07:30:56.000+0000,teknia_group,7130,Product Temperature,Product Temperature,False,,True,897245,010333-1 - 3,Running,2025-03-18 07:30:56.000+0000,Charging Polnjenje,010333-1 - 3,41,149,MARIFARM,010333-1,293601,Loperamide 2 mg granulate,Loperamide 2 mg granulate,,,,True,,,951,WORKCENTER,WC1,441165,MARIFARM,MARIFARM,PRODUCTION,
fe026309-acb8-4a1a-ae65-3deb20cad27e,False,True,17.9,2025-09-30 10:10:35.000+0000,teknia_group,7142,Inlet Air Handler Exit Temp.,Inlet Air Handler Exit Temp.,False,,True,895369,011029 - 7,Running,2025-09-30 10:10:35.000+0000,Discharging Praznjnje polnega FB,011029 - 7,146,149,MARIFARM,011029,294092,Antares PV,Antares PV,,,,True,,,951,WORKCENTER,WC1,441165,MARIFARM,MARIFARM,PRODUCTION,
68cfed02-ae15-440f-86eb-7acec23d09ef,False,True,8.0,2025-09-09 09:33:11.000+0000,teknia_group,7138,Dehumidification Temp.,Dehumidification Temp.,False,,True,894135,011002 - 5,Stopped,2025-09-09 09:33:11.000+0000,Discharging Praznjenje,011002 - 5,81,149,MARIFARM,011002,294089,Citramon-Forte tablet mass,Citramon-Forte tablet mass,,,,True,,,951,WORKCENTER,WC1,441165,MARIFARM,MARIFARM,PRODUCTION,
85dfd9fc-1211-4c5f-91a7-2c902c50d6a8,False,True,2777.5,2024-01-19 08:07:08.000+0000,teknia_group,7132,Total Air Flow,Total Air Flow,False,,True,895040,008639 - 2,Running,2024-01-19 08:07:08.000+0000,Charging Polnjenje,008639 - 2,41,149,MARIFARM,008639,294089,Citramon-Forte tablet mass,Citramon-Forte tablet mass,,,,True,,,951,WORKCENTER,WC1,441165,MARIFARM,MARIFARM,PRODUCTION,
2ce58b7d-0b08-4a13-ad0b-12abbae7b6c0,False,True,501.0,2025-06-11 09:14:58.000+0000,teknia_group,7135,Spray Rate,Spray Rate,False,,True,897175,010711 - 5,Running,2025-06-11 09:14:58.000+0000,Spraying Prsenje,010711 - 5,61,149,MARIFARM,010711,293601,Loperamide 2 mg granulate,Loperamide 2 mg granulate,,,,True,,,951,WORKCENTER,WC1,441165,MARIFARM,MARIFARM,PRODUCTION,
e9418750-0674-4282-8c7a-b9110020c956,False,True,8.0,2025-09-11 09:04:50.000+0000,teknia_group,7138,Dehumidification Temp.,Dehumidification Temp.,False,,True,894142,011008 - 2,Running,2025-09-11 09:04:50.000+0000,Charging Polnjenje,011008 - 2,41,149,MARIFARM,011008,294089,Citramon-Forte tablet mass,Citramon-Forte tablet mass,,,,True,,,951,WORKCENTER,WC1,441165,MARIFARM,MARIFARM,PRODUCTION,
3062c815-3dd7-42d7-97e6-65f8f11b9d70,False,True,22.6,2024-09-25 06:34:26.000+0000,teknia_group,7130,Product Temperature,Product Temperature,False,,True,897286,009641 - 1,Running,2024-09-25 06:34:26.000+0000,Preconditioning,009641 - 1,10,149,MARIFARM,009641,293601,Loperamide 2 mg granulate,Loperamide 2 mg granulate,,,,True,,,951,WORKCENTER,WC1,441165,MARIFARM,MARIFARM,PRODUCTION,
5a031de2-ae25-45ed-bad5-4eb30e33b53d,False,True,15.33,2025-09-12 09:01:26.000+0000,teknia_group,7142,Inlet Air Handler Exit Temp.,Inlet Air Handler Exit Temp.,False,,True,894150,011011 - 5,Stopped,2025-09-12 09:01:26.000+0000,Discharging Praznjenje,011011 - 5,81,149,MARIFARM,011011,294089,Citramon-Forte tablet mass,Citramon-Forte tablet mass,,,,True,,,951,WORKCENTER,WC1,441165,MARIFARM,MARIFARM,PRODUCTION,
fd5834a8-664f-4be6-9aca-7b9da43b1d0f,False,True,1.0,2025-06-09 16:56:24.000+0000,teknia_group,7134,Atomising Air Pressure,Atomising Air Pressure,False,,True,897194,010708 - 8,Stopped,2025-06-09 16:56:24.000+0000,Discharging Koncno praznjenje,010708 - 8,137,149,MARIFARM,010708,293601,Loperamide 2 mg granulate,Loperamide 2 mg granulate,,,,True,,,951,WORKCENTER,WC1,441165,MARIFARM,MARIFARM,PRODUCTION,
91883d69-9a1d-433a-8c68-41820dd26c8a,True,True,37.3,2024-03-25 08:22:58.000+0000,teknia_group,7142,Inlet Air Handler Exit Temp.,Inlet Air Handler Exit Temp.,False,,True,905196,008973 - 9,Running,2024-03-25 08:22:58.000+0000,Preconditioning,008973 - 9,10,149,MARIFARM,008973,294092,Antares PV,Antares PV,,,,True,,,951,WORKCENTER,WC1,441165,MARIFARM,MARIFARM,PRODUCTION,
d265c18a-1054-40e0-8b6e-b269588ea3ef,False,True,21.5,2024-12-11 10:02:14.000+0000,teknia_group,7142,Inlet Air Handler Exit Temp.,Inlet Air Handler Exit Temp.,False,,False,895422,009925 - 7,Running,2024-12-11 10:02:14.000+0000,Discharging Praznjnje polnega FB,009925 - 7,93,149,MARIFARM,009925,294092,Antares PV,Antares PV,,,,True,,,951,WORKCENTER,WC1,441165,MARIFARM,MARIFARM,PRODUCTION,
ec8db244-e1e4-436b-94bc-2005dc81b15c,True,True,25.3,2024-03-19 10:25:54.000+0000,teknia_group,7141,Exhaust Air Temp.,Exhaust Air Temp.,False,,True,905204,005566 - 9,Running,2024-03-19 10:25:54.000+0000,Preconditioning,005566 - 9,10,149,MARIFARM,005566,294092,Antares PV,Antares PV,,,,True,,,951,WORKCENTER,WC1,441165,MARIFARM,MARIFARM,PRODUCTION,
6c60e256-2ef0-48e4-a666-caa63a248fe3,False,True,2329.0,2025-03-19 09:09:31.000+0000,teknia_group,7139,PD Product,PD Product,False,,True,897239,010336 - 5,Running,2025-03-19 09:09:31.000+0000,Spraying Prsenje,010336 - 5,61,149,MARIFARM,010336,293601,Loperamide 2 mg granulate,Loperamide 2 mg granulate,,,,True,,,951,WORKCENTER,WC1,441165,MARIFARM,MARIFARM,PRODUCTION,
95b2c932-8c22-4b03-9851-e9064eb5d8a8,False,True,30.0,2024-01-12 09:03:05.000+0000,teknia_group,7129,Inlet Air Temperature,Inlet Air Temperature,False,,True,895035,008633 - 2,Running,2024-01-12 09:03:05.000+0000,Charging Polnjenje,008633 - 2,41,149,MARIFARM,008633,294089,Citramon-Forte tablet mass,Citramon-Forte tablet mass,,,,True,,,951,WORKCENTER,WC1,441165,MARIFARM,MARIFARM,PRODUCTION,
53809abb-5138-43da-bb67-5db68ecf2761,False,True,52.5,2025-06-11 17:26:06.000+0000,teknia_group,7129,Inlet Air Temperature,Inlet Air Temperature,False,,True,897169,010711-1 - 7,Running,2025-06-11 17:26:06.000+0000,Discharging Side Praznjenje,010711-1 - 7,81,149,MARIFARM,010711-1,293601,Loperamide 2 mg granulate,Loperamide 2 mg granulate,,,,True,,,951,WORKCENTER,WC1,441165,MARIFARM,MARIFARM,PRODUCTION,
8469221d-013b-48cd-b1ed-35f6852be727,False,True,33.0,2024-12-12 10:15:30.000+0000,teknia_group,7142,Inlet Air Handler Exit Temp.,Inlet Air Handler Exit Temp.,False,,False,895438,009929 - 6,Stopped,2024-12-12 10:15:30.000+0000,Heating/Cooling Susenje,009929 - 6,25,149,MARIFARM,009929,294092,Antares PV,Antares PV,,,,True,,,951,WORKCENTER,WC1,441165,MARIFARM,MARIFARM,PRODUCTION,
32e5c804-ded5-4ac1-a688-f573de21a3a3,False,True,499.67,2024-03-21 11:39:18.000+0000,teknia_group,7135,Spray Rate,Spray Rate,False,,False,895404,005567 - 5,Running,2024-03-21 11:39:18.000+0000,Spraying Granulacija,005567 - 5,62,149,MARIFARM,005567,294092,Antares PV,Antares PV,,,,True,,,951,WORKCENTER,WC1,441165,MARIFARM,MARIFARM,PRODUCTION,
bc6cb7f2-7985-4708-8b77-910d37dd3b6e,False,True,2515.0,2025-09-12 08:32:55.000+0000,teknia_group,7139,PD Product,PD Product,False,,True,894148,011011 - 3,Stopped,2025-09-12 08:32:55.000+0000,Heating/Cooling Sušenje (gretje/hlajenje),011011 - 3,27,149,MARIFARM,011011,294089,Citramon-Forte tablet mass,Citramon-Forte tablet mass,,,,True,,,951,WORKCENTER,WC1,441165,MARIFARM,MARIFARM,PRODUCTION,
bce3f7fe-d947-44f1-889b-1328050056f1,False,True,2458.0,2024-03-21 11:24:17.000+0000,teknia_group,7139,PD Product,PD Product,False,,False,895404,005567 - 5,Running,2024-03-21 11:24:17.000+0000,Spraying Granulacija,005567 - 5,62,149,MARIFARM,005567,294092,Antares PV,Antares PV,,,,True,,,951,WORKCENTER,WC1,441165,MARIFARM,MARIFARM,PRODUCTION,
f7912b2b-87ce-4ed7-82b7-49f8c2e5e383,False,True,3073.0,2024-01-19 10:05:39.000+0000,teknia_group,7132,Total Air Flow,Total Air Flow,False,,True,895041,008639 - 3,Stopped,2024-01-19 10:05:39.000+0000,Heating/Cooling Sušenje (gretje/hlajenje),008639 - 3,27,149,MARIFARM,008639,294089,Citramon-Forte tablet mass,Citramon-Forte tablet mass,,,,True,,,951,WORKCENTER,WC1,441165,MARIFARM,MARIFARM,PRODUCTION,
290faf43-4c9c-4f2e-beb5-2d57c2e106a3,True,True,33.8,2024-12-11 09:47:52.000+0000,teknia_group,7130,Product Temperature,Product Temperature,False,,True,905184,009925 - 13,Stopped,2024-12-11 09:47:52.000+0000,Spraying Granulacija,009925 - 13,62,149,MARIFARM,009925,294092,Antares PV,Antares PV,,,,True,,,951,WORKCENTER,WC1,441165,MARIFARM,MARIFARM,PRODUCTION,
cb65aef8-e34d-40bc-a2db-4d33cb3e7b79,False,True,25.68,2024-01-12 09:56:08.000+0000,teknia_group,7141,Exhaust Air Temp.,Exhaust Air Temp.,False,,True,895035,008633 - 2,Running,2024-01-12 09:56:08.000+0000,Charging Polnjenje,008633 - 2,41,149,MARIFARM,008633,294089,Citramon-Forte tablet mass,Citramon-Forte tablet mass,,,,True,,,951,WORKCENTER,WC1,441165,MARIFARM,MARIFARM,PRODUCTION,
c8630f0c-5f3d-4774-bbe4-6f6720ef472f,True,True,21.1,2024-03-25 10:32:51.000+0000,teknia_group,7142,Inlet Air Handler Exit Temp.,Inlet Air Handler Exit Temp.,False,,True,905189,008973 - 16,Stopped,2024-03-25 10:32:51.000+0000,Discharging Koncno praznjenje,008973 - 16,137,149,MARIFARM,008973,294092,Antares PV,Antares PV,,,,True,,,951,WORKCENTER,WC1,441165,MARIFARM,MARIFARM,PRODUCTION,
642308f7-fe53-47c8-91b6-6ba3468df57d,False,True,2546.44,2024-01-12 09:29:39.000+0000,teknia_group,7133,Inlet Air Flow,Inlet Air Flow,False,,True,895035,008633 - 2,Running,2024-01-12 09:29:39.000+0000,Charging Polnjenje,008633 - 2,41,149,MARIFARM,008633,294089,Citramon-Forte tablet mass,Citramon-Forte tablet mass,,,,True,,,951,WORKCENTER,WC1,441165,MARIFARM,MARIFARM,PRODUCTION,
